name,anxiety,optimistic,party,religious,riding,terror,total words
Jim Hillyer,0.004769964609939991,0.009416833358978305,Conservative,0.0012617325742421911,Medicine Hat--Cardston--Warner,0.0018156639482997383,32495
Jim Jones,0.0033753120036305877,0.00836737009303381,Conservative,0.0003403675970047651,Markham,0.0015883821193555707,35256
Jim Karygiannis,0.0042040159040059285,0.0062276438984765784,Liberal,0.0008051759273774066,Scarborough--Agincourt,0.003462969032791324,140342
Jim Maloway,0.002184746565608716,0.00674372335386073,New Democratic Party,0.00015348176219801043,Elmwood--Transcona,0.0024272856466129797,527750
Jim Pankiw,0.001656412683388547,0.005442498816848084,Conservative,6.310143555765894e-05,Saskatoon--Humboldt,0.002681811011200505,63390
Jim Peterson,0.003222571151411519,0.007365876917512043,Liberal,0.0003288337909603591,Willowdale,0.0009371763042370234,60821
Jim Prentice,0.0021274181653145744,0.007254495943722698,Conservative,0.0006736824190162818,Calgary Centre-North,0.0014608271401826743,141016
Jinny Sims,0.0053154875717017205,0.005517121501825135,New Democratic Party,0.0003406918129671476,Newton--North Delta,0.001866852077177125,287650
Joan Crockatt,0.004912295496711081,0.009951087873165796,Conservative,0.00035840782594029347,Calgary Centre,0.005439365828976218,47432
Jocelyne Girard-Bujold,0.003254588832347303,0.006150621267910582,Bloc Québécois,0.000262021982265249,Jonquière,0.0012595442656259338,217539
Jody Wilson-Raybould,0.004028764512216254,0.009111650205048229,Liberal,0.00025992029111072604,Vancouver Granville,0.0014295616011089933,69252
Joe Clark,0.0031092088604049253,0.0077141992806803285,Conservative,0.00044817425014845774,Calgary Centre,0.0033613068761134328,178502
Joe Comartin,0.0031553425240500375,0.006076904124623431,New Democratic Party,0.00033737247040641484,Windsor--Tecumseh,0.0020578320809021985,714344
Joe Comuzzi,0.0015615615615615615,0.007987987987987989,Conservative,0.0009009009009009009,Thunder Bay--Superior North,0.0011411411411411411,16650
Joe Daniel,0.005158954632877022,0.008417241769430931,Conservative,0.00047516687408077836,Don Valley East,0.00463853377078855,44195
Joe Fontana,0.004688757479267994,0.007383043493474229,Liberal,0.0003848980020294622,London North Centre,0.0014696105532034012,28579
Joe Jordan,0.0026471144351772097,0.008487573268345974,Liberal,0.0004411857391962016,Leeds--Grenville,0.0019118048698502069,47599
Joe McGuire,0.003378801151295207,0.009117399932066433,Liberal,0.0002681588215313656,Egmont,0.002753097234388687,55937
Joe Oliver,0.0035200295451660183,0.008875090886008748,Conservative,0.0002308216095190832,Eglinton--Lawrence,0.0022274285318591527,86647
Joe Peschisolido,0.0033540606745807422,0.0067081213491614845,Liberal,0.0016205012247974373,Steveston—Richmond East,0.0011305822498586771,26535
Joe Preston,0.003980754204877247,0.0069580951597647735,Conservative,0.0004605831311428219,Elgin--Middlesex--London,0.001217255418020315,121585
Joe Volpe,0.0032512092099828112,0.005964991760938409,Liberal,0.00030646644192460924,Eglinton--Lawrence,0.0018743309926403638,225147
Johanne Deschamps,0.004638915039635436,0.007340400856834896,Bloc Québécois,0.00032745282632720723,Laurentides--Labelle,0.003656556560653814,73293
John Aldag,0.004573733700747138,0.010624698161984034,Liberal,0.00045453254168915653,Cloverdale—Langley City,0.0024431124115792163,35201
John Baird,0.00311376639157511,0.008388815756164245,Conservative,0.0002911245000253152,Ottawa West--Nepean,0.002126474608880563,316016
John Barlow,0.0032592195731761765,0.008393606572015358,Conservative,0.000544691490311635,Foothills,0.0023662827038128404,111990
John Brassard,0.0035218320202964346,0.00601715849913206,Conservative,0.0007928294832420884,Barrie—Innisfil,0.0010682334089998666,119824
John Bryden,0.0027475835495276565,0.008312078785954849,Conservative,0.0007662583604260396,Ancaster--Dundas--Flamborough--Aldershot,0.0023206681772902915,274059
John Cannis,0.0027526566003544047,0.006485947114585066,Liberal,0.0003727555812979923,Scarborough Centre,0.0012444301714102204,174377
John Carmichael,0.0042774523752332734,0.010596626078601653,Conservative,0.0003141109735592469,Don Valley West,0.0040280113079950485,108242
John Cummins,0.0017549350562249893,0.005041246562786435,Conservative,0.0003688716997160806,Delta--Richmond East,0.0016543336835751492,89462
John Duncan,0.002788363567800021,0.007255546812962083,Conservative,0.00031545855708530797,Vancouver Island North,0.0022625993059911744,275789
John Finlay,0.002981749074347128,0.009633343163275337,Liberal,0.0008519283069563223,Oxford,0.0017038566139126446,30519
John Godfrey,0.0037606152613165237,0.007197571012437773,Liberal,0.0007860302390456668,Don Valley West,0.0019881941340566867,64883
John Harvard,0.0026208503203261502,0.008590564938846825,Liberal,0.000533876917103475,Charleswood--St. James--Assiniboia,0.0022002200220022,61812
John Herron,0.003947572114144177,0.006792146137571598,Conservative,0.0005934258733680789,Fundy Royal,0.0017544764951751897,155032
John M. Cummins,0.0027929081734997764,0.00692826392210718,Conservative,0.0007406607310938633,Delta--South Richmond,0.002484299535544,64807
John Maloney,0.0037173180852260283,0.009577421436139672,Liberal,0.0002959648157027093,Welland,0.0034687076400357524,168939
John Manley,0.003116773553512424,0.009350320660537273,Liberal,0.00032026996414538693,Ottawa South,0.0029839786903301906,128017
John McCallum,0.0031033785929425804,0.007715143525245624,Liberal,0.00043062385126877665,Markham—Thornhill,0.0020953819801961143,415676
John McKay,0.002810385455174352,0.007606056020350073,Liberal,0.0006629627227590779,Scarborough—Guildwood,0.002414049044829251,555084
John Nater,0.0029361812372261722,0.008866115892800598,Conservative,0.0004317913584156136,Perth—Wellington,0.001237801894124759,69478
John Nunziata,0.0004984216647283602,0.003322811098189068,Independent,0.0001661405549094534,York South--Weston,0.001661405549094534,6019
John O'Reilly,0.0032630710374315507,0.008120171029930238,Liberal,0.00043132548195934286,Haliburton--Victoria--Brock,0.0028880054009451654,53324
John Oliver,0.004974293917339921,0.009314281898911664,Liberal,0.0005341523669626762,Oakville,0.00170261066969353,29954
John Rafferty,0.004383489944961031,0.007164061924973626,New Democratic Party,0.00041708579700188916,Thunder Bay--Rainy River,0.001512958283242147,122277
John Reynolds,0.002582449637942277,0.00664058478328014,Conservative,0.0003860805106558221,West Vancouver--Sunshine Coast,0.0022950341466762758,233112
John Richardson,0.001837109614206981,0.008496631965707288,Liberal,0.0007654623392529087,Perth--Middlesex,0.0013012859767299449,13064
John Solomon,0.003126866458208903,0.0056915996205600256,New Democratic Party,0.00022836665144222325,Regina--Lumsden--Lake Centre,0.0018444998770333414,56926
John Weston,0.003932002568908345,0.010603300260822837,Conservative,0.0005635870348768627,West Vancouver--Sunshine Coast--Sea to Sky Country,0.002962108601910953,76297
John Williams,0.002363536699654016,0.005192707811459322,Conservative,0.00030059943062931376,Edmonton--St. Albert,0.0014853148336977857,169661
John Williamson,0.0027685123415610406,0.009072715143428953,Conservative,0.000533689126084056,New Brunswick Southwest,0.0031687791861240828,29980
Jonathan Genest-Jourdain,0.003076092302054907,0.006026826610609143,New Democratic Party,0.0003278593676171374,Manicouagan,0.0026132320183601247,103703
Jonathan Tremblay,0.0038121099767617953,0.00608370975743492,New Democratic Party,0.0003133241076790517,Montmorency--Charlevoix--Haute-Côte-Nord,0.0018016136191545472,38299
Jonathan Wilkinson,0.0030124990644412844,0.008943941321757354,Liberal,0.00014968939450639922,North Vancouver,0.0012349375046777937,53444
José Nunez-Melo,0.0027208036835496023,0.006697362913352867,New Democratic Party,0.0002511511092507325,Laval,0.0009208874005860192,23890
Josée Beaudin,0.004785212326706954,0.006015695496431599,Bloc Québécois,0.00043750512701320717,Saint-Lambert,0.0009023543244647399,36571
Josée Verner,0.00439245531205224,0.008690954360745073,Conservative,0.00028186879007821857,Louis-Saint-Laurent,0.002442862847344561,42573
Joy Smith,0.005657117990690151,0.007428538775653733,Conservative,0.0005230746238478073,Kildonan--St. Paul,0.0037098738027525153,227501
Joyce Bateman,0.004830106262337771,0.008967197278340123,Conservative,0.00021000462010164223,Winnipeg South Centre,0.0024150531311688856,47618
Joyce Murray,0.004296435618004462,0.008548616105179695,Liberal,0.0005199977872434586,Vancouver Quadra,0.002942966200143829,271155
Joël Godin,0.0048995899484807065,0.007486068762485543,Conservative,0.0005046787929765535,Portneuf—Jacques-Cartier,0.0012196404163600041,47555
Joël Lightbound,0.005224049339976453,0.008124566286948454,Liberal,0.0002728980998495162,Louis-Hébert,0.0010448098679952905,128253
Judi Longfield,0.005453988925063305,0.00776358627598297,Liberal,0.000528703008041851,Whitby--Oshawa,0.0020313326098450064,35937
Judy Foote,0.005689432826763092,0.005253242976711255,Liberal,0.0002907932333678914,Bonavista—Burin—Trinity,0.001972336713277872,158188
Judy Sgro,0.006390102226336095,0.007955753769420837,Liberal,0.00041563713603063983,Humber River—Black Creek,0.002116434496352338,392169
Judy Wasylycia-Leis,0.004627732503504691,0.006565711028607521,New Democratic Party,0.000509913268528646,Winnipeg North,0.0023369741038004716,649130
Julian Fantino,0.006452484713354279,0.010590858416945374,Conservative,0.0011486098442620182,Vaughan,0.0024999155433938045,59202
Julian Reed,0.0026457771321851007,0.008948952064743722,Liberal,0.00036314588088815104,Halton,0.0022826312512969496,38552
Julie Dabrusin,0.006183173731556508,0.007611777048594835,Liberal,0.0003794727560883055,Toronto—Danforth,0.0027455969999330343,44799
Julie Dzerowicz,0.004848680754777971,0.010404460786294395,Liberal,0.000888924805042628,Davenport,0.0012121701886944928,49498
Justin Trudeau,0.006842304709219758,0.00947368793849009,Liberal,0.0004674866571516605,Papineau,0.002358682679265196,282361
Kamal Khera,0.006491815799066151,0.00855739355331447,Liberal,0.0005033760913714395,Brampton West,0.0022391557167901963,57611
Karen Kraft Sloan,0.0034803062669514916,0.008016705470081367,Liberal,0.0007200633655761707,York North,0.002904255574490555,41663
Karen Ludwig,0.0063199911298370106,0.009590863732121077,Liberal,0.00033263111209668475,New Brunswick Southwest,0.002661048896773478,18038
Karen McCrimmon,0.005986465382613222,0.010654173173694256,Liberal,0.00045115391289259066,Kanata—Carleton,0.004285962172479611,57630
Karen Redman,0.003877077573330791,0.00811643944449741,Liberal,0.0004894015953220835,Kitchener Centre,0.0017987097594305145,157335
Karen Vecchio,0.005665943770392513,0.0057831701932282206,Conservative,0.0003614481370767638,Elgin—Middlesex—London,0.0015239434968641933,102366
Karina Gould,0.005696266910792391,0.00940901230800529,Liberal,0.00035601668192452446,Burlington,0.0028227036924015868,39324
Karine Trudel,0.006083876849708955,0.006802721088435374,New Democratic Party,0.000350655726208009,Jonquière,0.0023669261519040606,57036
Kate Young,0.004302896832119261,0.009656107064204642,Liberal,0.00037269185160088093,London West,0.002710486193460952,29515
Keith Ashfield,0.0023751558696039426,0.0074520515408823705,Conservative,5.937889674009857e-05,Fredericton,0.005967579122379906,33682
Keith Martin,0.00462431727137103,0.007487511682114975,Liberal,0.0004649364352055504,Esquimalt--Juan de Fuca,0.0029743408312812992,638797
Kellie Leitch,0.006345026268232009,0.009000569991914068,Conservative,0.00019883438862844038,Simcoe—Grey,0.002668799349590622,226319
Kelly Block,0.0036147948010279737,0.008638568013551522,Conservative,0.0006332487242676743,Carlton Trail—Eagle Creek,0.0025224407516662357,189499
Kelly McCauley,0.004706253236956473,0.006244980371846547,Conservative,0.0008857063508147748,Edmonton West,0.0016963528413910093,133227
Ken Boshcoff,0.004517445027072632,0.008874696968078858,Liberal,0.0005553360316968719,Thunder Bay--Rainy River,0.0024883326035648303,93637
Ken Dryden,0.004589436646651623,0.0071901174130875435,Liberal,0.00040157570658201706,York Centre,0.0006310475389145982,52294
Ken Epp,0.002993985549076825,0.006162737943294337,Conservative,0.0005048819970730967,Edmonton--Sherwood Park,0.0011298058675761604,566469
Ken Hardie,0.006297955382090744,0.007628509336053577,Liberal,0.0008426841708431277,Fleetwood—Port Kells,0.0012862021554974055,22547
Ken McDonald,0.005931852669333701,0.008966754035039316,Liberal,0.0007587253414264037,Avalon,0.0006897503103876397,14498
Kennedy Stewart,0.0036434688402806436,0.005139548080891457,New Democratic Party,0.00030308501857201814,Burnaby South,0.0013929013619479983,155072
Kent Hehr,0.007333214094079771,0.01061229356704227,Liberal,0.001013533655279318,Calgary Centre,0.0028617420854945446,16773
Kerry Diotte,0.0032723611344185268,0.006376908877328411,Conservative,0.0011746937405604967,Edmonton Griesbach,0.002517200872629636,11918
Kerry-Lynne Findlay,0.0039010269487904058,0.008656695843958923,Conservative,0.0003721827831001447,Delta--Richmond East,0.005527603556413261,72545
Kevin Lamoureux,0.004052472132756409,0.006490747652345437,Liberal,0.0002890167400990974,Winnipeg North,0.0013258729587759552,1442823
Kevin Sorenson,0.00484022766996818,0.008639706797731267,Conservative,0.0004979658096675082,Battle River—Crowfoot,0.003430984428609132,401634
Kevin Waugh,0.003944127459233623,0.006984067595797088,Conservative,0.0004676830979328407,Saskatoon—Grasswood,0.0006391669005082157,64146
Kim Rudd,0.004027660278809725,0.009600176554971127,Liberal,0.0004413874278147644,Northumberland—Peterborough South,0.0008827748556295288,54374
Kirsty Duncan,0.005397342743048775,0.0063603121906544826,Liberal,0.0004579155415187981,Etobicoke North,0.00620542899278783,296998
Kyle Peterson,0.006829587606371372,0.00942614008291512,Liberal,0.0010037093606807767,Newmarket—Aurora,0.00104734889810168,45830
Kyle Seeback,0.0038910505836575876,0.007692134679831763,Conservative,0.0004723240592879153,Brampton West,0.0018443129934099549,44461
LaVar Payne,0.004496568408319967,0.009860895632280629,Conservative,0.0004207315469773068,Medicine Hat,0.0037602882011096793,76058
Larry Bagnell,0.0042137366008589885,0.007469532368474874,Liberal,0.0004315997160765631,Yukon,0.00175046017251958,664968
Larry Maguire,0.0037548043756775403,0.008012220360697743,Conservative,0.0003646397950133044,Brandon—Souris,0.003252192766334877,101470
Larry McCormick,0.004473881529617595,0.00994751312171957,Liberal,0.00037490627343164207,Hastings--Frontenac--Lennox And Addington,0.0008747813046738316,40010
Larry Miller,0.0035660434690379136,0.00860551647431818,Conservative,0.00047585467512885343,Bruce—Grey—Owen Sound,0.0019034187005154137,174423
Larry Spencer,0.005552080075070379,0.00797622771348139,Conservative,0.000985298717547701,Regina--Lumsden--Lake Centre,0.0015639662183296842,63940
Laurie Hawn,0.004244470182773525,0.009661289866945394,Conservative,0.0007662645837453035,Edmonton Centre,0.002962654312268708,283192
Laurin Liu,0.0044039187657476195,0.007190660804401031,New Democratic Party,0.00025268386360846997,Rivière-des-Mille-Îles,0.0023102524672774395,138513
Lawrence Cannon,0.0030341720942243136,0.008758213066307061,Conservative,0.0002582274122744097,Pontiac,0.0032063237024072535,139412
Lawrence MacAulay,0.0035281109413641465,0.011073879318348709,Liberal,0.00011816639516530634,Cardigan,0.0033086590646285775,118477
Lawrence O'Brien,0.0038840416549394876,0.006867435969603152,Liberal,0.0007317759639741064,Labrador,0.0015198423867154517,17765
Lawrence Toet,0.005358304070750422,0.009077903498504358,Conservative,0.0004421901417609572,Elmwood--Transcona,0.0041357783847054234,38445
Lee Morrison,0.0019115398188448418,0.0059992942006822725,Conservative,0.0006763910128220209,Cypress Hills--Grasslands,0.0013821903305493472,34004
Lee Richardson,0.003294484395479826,0.008891565411456304,Conservative,0.0003896701973148181,Calgary Centre,0.002444294874065677,28229
Len Webber,0.008149268040856963,0.00781739739665917,Conservative,0.0004424941922637265,Calgary Confederation,0.0015487296729230428,27119
Leon Benoit,0.0030117570846818326,0.007784072950868917,Conservative,0.00023247734651923947,Vegreville--Wainwright,0.002162822954134048,382833
Leona Aglukkaq,0.003568789466612925,0.0063986295848448204,Conservative,0.00015114873035066505,Nunavut,0.006759707107349187,119088
Leona Alleslev,0.004321301474326385,0.00969569322390878,Liberal,0.0003631345776744862,Aurora—Oak Ridges—Richmond Hill,0.0025056285859539544,27538
Libby Davies,0.004853053755941274,0.0064299836193805375,New Democratic Party,0.00037096059342580024,Vancouver East,0.0023369128020306966,719753
Linda Duncan,0.0035205515451835682,0.006382923312585676,New Democratic Party,0.00031014946363083215,Edmonton Strathcona,0.0022823212438177268,422377
Linda Lapointe,0.00572033197764772,0.009853519822768905,Liberal,0.00026452402208775586,Rivière-des-Mille-Îles,0.0022815196905068944,30243
Lisa Raitt,0.003838219542190661,0.007359066925853929,Conservative,0.00020331653905661127,Milton,0.0027869242670686715,201656
Lise St-Denis,0.004056630562654659,0.007464200235284573,Liberal,0.000689627195651292,Saint-Maurice--Champlain,0.0038132327288953796,24651
Lise Zarac,0.004190132912818202,0.008740707366523992,Liberal,0.0004956071187204325,LaSalle--Émard,0.003379139445821131,22195
Liza Frulla,0.002476780185758514,0.006368863334807608,Liberal,0.00013268465280849183,Jeanne-Le Ber,0.0026536930561698365,22610
Lloyd Axworthy,0.003915148063781322,0.009894646924829158,Liberal,0.0005694760820045558,Winnipeg South Centre,0.0052320615034168565,28096
Lloyd Longfield,0.005357434974644201,0.008710943890070343,Liberal,0.0003476198265990512,Guelph,0.0018198920333715033,48904
Lloyd St. Amand,0.0038252560579565328,0.008883962028478642,Liberal,0.0005776917312015988,Brant,0.0017486884836372721,64048
Lois Brown,0.006875071219660424,0.008371633684050594,Conservative,0.00040262848026740607,Newmarket--Aurora,0.00452007444828503,131635
Lorne Nystrom,0.0029521094229311776,0.006127972860803349,New Democratic Party,0.00031758634378721714,Regina--Qu'Appelle,0.0013641777039950919,277090
Lou Sekora,0.003898160555487879,0.0068217809721037885,Liberal,0.00024363503471799245,Port Moody--Coquitlam,0.0004872700694359849,8209
Louis Plamondon,0.0030386933618544026,0.006727107343842148,Bloc Québécois,0.0005397678998030847,Bécancour—Nicolet—Saurel,0.0014193896624451485,100043
Louise Hardy,0.005151651748341812,0.006697147272844356,New Democratic Party,0.00035417605769849956,Yukon,0.0018996715822010431,31058
Louise Thibault,0.004752679479853378,0.0072056753404228634,Independent,0.0003902493414542363,Rimouski-Neigette--Témiscouata--Les Basques,0.001393747648050844,71749
Loyola Hearn,0.0037150989343613956,0.007109447499704162,Conservative,0.00018995895640909062,St. John's South--Mount Pearl,0.001096156600918031,321122
Luc Berthold,0.004207015593458354,0.006763991691290483,Conservative,0.0005617155729791404,Mégantic—L'Érable,0.0013516280974810568,170905
Luc Desnoyers,0.0039913581603134496,0.006957413306968399,Bloc Québécois,0.0004394155772822147,Rivière-des-Mille-Îles,0.001940752132996448,27309
Luc Harvey,0.0033705761188440172,0.00752137819112415,Conservative,0.00018725422882466764,Louis-Hébert,0.0015292428687347856,32042
Luc Malo,0.0034595204749263155,0.007096720249169088,Bloc Québécois,0.00036581032212211793,Verchères--Les Patriotes,0.0032191308346746377,95678
Luc Thériault,0.0034180334384356537,0.007948914973106172,Bloc Québécois,0.0005564240481174319,Montcalm,0.002252192575713415,37741
Lucienne Robillard,0.0032564721249614486,0.007229549536474302,Liberal,0.00022677382485803958,Westmount--Ville-Marie,0.000870811487454872,110242
Lui Temelkovski,0.004567187611503604,0.007350317562263613,Liberal,0.00039249268536359095,Oak Ridges--Markham,0.002140869192892314,28026
Lyle Vanclief,0.004102393853523198,0.007268113965924046,Liberal,0.0002727024815925825,Prince Edward--Hastings,0.0012805160005216916,84341
Lynn Myers,0.003680995643487271,0.009022160395234742,Liberal,0.0005953709905484855,Kitchener--Conestoga,0.0031829449110092113,174681
Lynne Yelich,0.0054832803759436635,0.008181109660995846,Conservative,0.0006871394247397863,Blackstrap,0.002790062764883025,216841
Lysane Blanchette-Lamothe,0.005763758259779096,0.007403656007331307,New Democratic Party,0.0003295872924001994,Pierrefonds--Dollard,0.00309490506278236,124398
Mac Harb,0.003025552437916263,0.00886696556062588,Liberal,0.0006390605809460094,Ottawa Centre,0.0022566826764655957,100147
Madeleine Dalphond-Guiral,0.0031857702263224266,0.009134200570783832,Bloc Québécois,0.0006305170239596469,Laval Centre,0.0020574766044999006,120536
Majid Jowhari,0.006465214335910049,0.010072616537830873,Liberal,0.0007964394471773249,Richmond Hill,0.0034668540641836494,21345
Maka Kotto,0.0033241151987485683,0.007737646302969357,Bloc Québécois,0.0005307410821531328,Saint-Lambert,0.0015084220229615352,35799
Malcolm Allen,0.005484272750637591,0.005278661948162354,New Democratic Party,0.00037563511990668433,Welland,0.0013601945394515727,252905
Manon Perreault,0.006562923855499001,0.007583823121909957,Independent,0.0005396181836743624,Montcalm,0.0016188545510230868,68567
Marc Boulianne,0.004627440383706005,0.006822941295683308,Bloc Québécois,0.00023643855975140175,Mégantic--L'Érable,0.0008782003647909208,29606
Marc Garneau,0.003406058163480962,0.007927809260742845,Liberal,0.0003194715449152417,Notre-Dame-de-Grâce—Westmount,0.0018234452794393028,203461
Marc Godbout,0.0033815241362411172,0.010634648370497428,Liberal,0.00034305317324185246,Ottawa--Orléans,0.000882136731193335,20405
Marc Lemay,0.0029714285714285715,0.006538935574229692,Bloc Québécois,0.00020168067226890757,Abitibi--Témiscamingue,0.00106218487394958,223125
Marc Miller,0.005297580117724003,0.009581425768476128,Liberal,0.0008175277959450621,Ville-Marie—Le Sud-Ouest—Île-des-Soeurs,0.0015042511445389143,30580
Marc Serré,0.005871949062610541,0.00962150689777149,Liberal,0.00021223912274495932,Nickel Belt,0.0012026883622214362,14135
Marc-André Morin,0.004923782544179145,0.0069472548226089306,New Democratic Party,0.0004496605063177301,Laurentides--Labelle,0.001956023202482126,44478
Marcel Gagnon,0.005371812036164691,0.0058511429563147714,Bloc Québécois,0.0003471017007983339,Saint-Maurice--Champlain,0.0014793143914976611,121002
Marcel Lussier,0.002857142857142857,0.007346938775510204,Bloc Québécois,0.00028571428571428574,Brossard--La Prairie,0.0019183673469387755,24500
Marcel Massé,0.0017968142968142968,0.007915695415695416,Liberal,0.00033993783993783994,Hull--Aylmer,0.002233877233877234,20592
Marcel Proulx,0.0032599770744754365,0.00804832245319372,Liberal,0.00031705512694399504,Hull--Aylmer,0.0018291641939076639,123007
Marco Mendicino,0.003064536349580019,0.00948613297301815,Liberal,0.0005850478485561855,Eglinton—Lawrence,0.0040256863864937525,71789
Maria Minna,0.005706907164075253,0.006462921829421682,Liberal,0.00026092541547354615,Beaches--East York,0.002502207830438622,149468
Maria Mourani,0.0037315110371802366,0.006039353204753555,Independent,0.0004645656311348889,Ahuntsic,0.00385139894198924,133458
Marie-Claude Bibeau,0.009992819530876017,0.00897558640497846,Liberal,0.00035902345619913834,Compton—Stanstead,0.0046074676878889425,16712
Marie-Claude Morin,0.007089725708972571,0.005825778707577871,New Democratic Party,0.0001307531380753138,Saint-Hyacinthe--Bagot,0.0020920502092050207,68832
Marilyn Gladu,0.005706354102405923,0.006624364736641109,Conservative,0.0006169031462060457,Sarnia—Lambton,0.0017111718222143886,136164
Marilène Gill,0.004797575961619393,0.006565103947479168,Bloc Québécois,0.000757511993939904,Manicouagan,0.001515023987879808,11881
Mario Beaulieu,0.003665881120712228,0.007331762241424456,Bloc Québécois,0.0007855459544383347,La Pointe-de-l'Île,0.0027494108405341712,7638
Mario Laframboise,0.0030825628100349537,0.007216127382540691,Bloc Québécois,0.0001521557511351805,Argenteuil--Papineau--Mirabel,0.0019329415792358117,709799
Mario Silva,0.0061056952283222166,0.009271421241662392,Liberal,0.0009030271934325295,Davenport,0.002185736275012827,194900
Marjolaine Boutin-Sweet,0.0053726584296532485,0.005133519330410522,New Democratic Party,0.00025508170585890794,Hochelaga,0.0016420884814667199,125450
Mark Adler,0.003634351074624112,0.010497186606401624,Conservative,0.0007379393044922055,York Centre,0.002527442117885804,108410
Mark Assad,0.004093670217448719,0.009287789418082578,Liberal,0.0004841975526014614,Gatineau,0.0023769698036799013,22718
Mark Eyking,0.005589162243629797,0.006660303902114132,Liberal,0.0004669079024162484,Sydney—Victoria,0.0015998461950439099,145639
Mark Gerretsen,0.004382055852644088,0.00726010101010101,Liberal,0.000649881164587047,Kingston and the Islands,0.001745395127748069,53856
Mark Holland,0.0045358200805699226,0.007055242419161368,Liberal,0.0003955407084478037,Ajax,0.002717192692815347,232593
Mark Muise,0.005380760699909636,0.008461348886880802,Conservative,0.0007804156740326953,West Nova,0.0027519921136942415,48692
Mark Strahl,0.0037239035343341453,0.00763185501929436,Conservative,0.0004539849448776388,Chilliwack—Hope,0.001926368549886197,163001
Mark Warawa,0.004718207960144331,0.006963752587138487,Conservative,0.00038463651849002695,Langley—Aldergrove,0.0017107167060461197,272985
Marlene Catterall,0.0032285295380833196,0.006264532085363506,Liberal,0.0005183418983161293,Ottawa West--Nepean,0.0012588303244820283,67523
Marlene Jennings,0.002544133079646624,0.007420647648467448,Liberal,0.00034565333150645685,Notre-Dame-de-Grâce--Lachine,0.0024475992663430188,321131
Martha Hall Findlay,0.004945385740087727,0.011331383847940139,Liberal,0.00038703018835469167,Willowdale,0.0012470972735873398,46508
Martin Cauchon,0.0030517906830625618,0.008357518275837996,Liberal,0.0003191415093398757,Outremont,0.0016854660962012187,100269
Martin Shields,0.005741644348240819,0.007502659867190079,Conservative,0.00031184649814726493,Bow River,0.0017610155189492608,54514
Marwan Tabbara,0.005438962751346006,0.008240852653554554,Liberal,0.00038457312383254587,Kitchener South—Hespeler,0.002032743654543457,18202
Mary Ng,0.0045149340125028945,0.009377170641352165,Liberal,0.00046307015512850195,Markham—Thornhill,0.0010419078490391295,8638
MaryAnn Mihychuk,0.006783953688209488,0.009000045226357922,Liberal,0.00018090543168558637,Kildonan—St. Paul,0.0016281488851702772,22111
Maryam Monsef,0.003979639055992596,0.00934752429430819,Liberal,0.0002467993213018664,Peterborough—Kawartha,0.001727595249113065,32415
Massimo Pacetti,0.004454783367257924,0.008339633614422798,Independent,0.00043035766211107883,Saint-Léonard--Saint-Michel,0.0011049723756906078,171950
Mathieu Ravignat,0.004858788370574149,0.006640014249807034,New Democratic Party,0.0005046806657826509,Pontiac,0.0014645635007025947,101054
Matt DeCourcey,0.004613116469301374,0.011746801731107624,Liberal,0.0006816632583503749,Fredericton,0.0031546741491098747,63081
Matt Jeneroux,0.004967864128916074,0.007793336852237091,Conservative,0.0005899338653087838,Edmonton Riverbend,0.0013972117862576458,32207
Matthew Dubé,0.004348582955875878,0.007577593533786851,New Democratic Party,0.00033791971164184604,Beloeil—Chambly,0.001832958435875468,292969
Matthew Kellway,0.00319622566283474,0.006811083792943053,New Democratic Party,0.00037211774868762046,Beaches--East York,0.003561698451724367,150490
Maud Debien,0.002253894597282068,0.006562810739144846,Bloc Québécois,0.0005966191581040769,Laval East,0.002253894597282068,15085
Maurice Dumas,0.002011263073209976,0.006212568159470814,Bloc Québécois,0.0004916420845624386,Argenteuil--Papineau,0.0009385894341646554,22374
Maurice Godin,0.0024464831804281344,0.004980340760157274,Bloc Québécois,0.00034949759720401925,Châteauguay,0.0015727391874180866,11445
Maurice Vellacott,0.0044959914058925335,0.007440268963733662,Conservative,0.0008902460859012871,Saskatoon--Wanuskewin,0.001581554498975471,201068
Mauril Bélanger,0.0028544988126101485,0.00819945427698505,Liberal,0.0004593055300385817,Ottawa—Vanier,0.0016841202768081327,293922
Maurizio Bevilacqua,0.004231684739486909,0.008579079608569162,Liberal,0.0005785506479767257,Vaughan,0.0017852419994710395,60496
Maxime Bernier,0.0033494037046434915,0.010017761989342806,Conservative,0.00015224562293834052,Beauce,0.001735600101497082,98525
Megan Leslie,0.004997677042543306,0.0067100285391916105,New Democratic Party,0.0002853919161080507,Halifax,0.0021238468175482843,301340
Meili Faille,0.004114047898590151,0.007493103481190878,Bloc Québécois,0.00045817702814925115,Vaudreuil--Soulanges,0.0022908851407462557,104763
Mel Arnold,0.003865979381443299,0.007459357652656622,Conservative,0.0005699841395717685,North Okanagan—Shuswap,0.0015612609040444093,40352
Merv Tweed,0.0036692980529464203,0.007713277949327511,Conservative,0.0003230015891678187,Brandon--Souris,0.0009431646403700306,77399
Michael Chong,0.00342515039000662,0.006497711769277265,Conservative,0.00039576317531589097,Wellington—Halton Hills,0.0015182914543936908,138972
Michael Cooper,0.002610715910996144,0.006969892936696127,Conservative,0.0005628607698019209,St. Albert—Edmonton,0.001628703504107686,83502
